chr,category,startpos,endpos,sample_count,fragment_count,total_fragment_size_bp
17,1,29486152,29857460,1,1,371308
17,1,29563085,29705947,1,1,142862
17,3,29815385,72209858,1,1,42394473
17,4,30185892,45668137,1,1,15482245
17,1,30222002,30659006,1,1,437004
17,5,30320325,45050533,1,1,14730208
17,4,30376932,37831035,1,1,7454103
17,2,30665005,56621286,1,1,25956281
17,4,31344549,81052130,1,1,49707581
17,4,32483237,81083660,1,1,48600423
17,2,33428487,33807250,1,1,378763
17,3,34859111,36233930,1,1,1374819
17,4,34859111,56692800,1,1,21833689
17,4,34868683,56692800,1,1,21824117
17,4,35306312,48247689,1,1,12941377
17,5,35632979,37054772,1,1,1421793
17,5,36646291,57466917,1,1,20820626
17,3,36731095,36933007,1,1,201912
17,5,36731195,39432562,1,1,2701367
17,4,36894839,39346518,1,1,2451679
17,6,37054884,57094617,1,1,20039733
17,2,37396201,38547868,1,1,1151667
17,2,37396201,38784927,1,1,1388726
17,2,37396201,39883672,1,1,2487471
17,4,37866005,45050533,1,1,7184528
17,3,37922259,39912145,1,1,1989886
17,3,37985779,39987130,1,1,2001351
17,3,37985779,44788310,1,1,6802531
17,3,38020419,44788310,1,1,6767891
17,4,38063381,59668021,1,1,21604640
17,3,38146154,39912145,1,1,1765991
17,2,38507681,38548229,1,1,40548
17,2,38548229,39681475,1,1,1133246
17,2,38786451,39883672,1,1,1097221
17,3,38910811,58180062,1,1,19269251
17,5,39084504,43351127,1,1,4266623
17,2,39135322,39888455,1,1,753133
17,3,39137553,39551763,1,1,414210
17,2,39139274,39139430,1,1,156
17,2,39140221,39871700,1,1,731479
17,2,39140272,39991790,1,1,851518
17,3,39155881,39274069,1,1,118188
17,2,39156027,39274069,1,1,118042
17,2,39186382,39261551,1,1,75169
17,2,39240661,39619115,1,1,378454
17,3,39261717,40912812,1,1,1651095
17,3,39261933,45913847,1,1,6651914
17,3,39305956,39458893,1,1,152937
17,3,39305956,39471972,1,1,166016
17,3,39305956,45905850,1,1,6599894
17,3,39432562,39620733,1,1,188171
17,4,39458765,76129636,1,1,36670871
17,1,39464046,39633317,1,1,169271
17,2,39553547,45000529,1,1,5446982
17,2,39595536,39619219,1,1,23683
17,3,39595536,39619219,1,1,23683
17,4,39620565,79173224,1,1,39552659
17,4,39620565,81083660,1,1,41463095
17,4,39623363,81083660,1,1,41460297
17,3,39633354,39767744,1,1,134390
17,3,39646021,42158310,1,1,2512289
17,2,39684321,39884419,1,1,200098
17,3,39728050,40489919,1,1,761869
17,3,39768742,42158310,1,1,2389568
17,2,39874075,43344073,1,1,3469998
17,2,39884583,48542572,1,1,8657989
17,4,39913645,79424516,1,1,39510871
17,4,39913645,81051007,1,1,41137362
17,5,39913645,42083840,1,1,2170195
17,5,39913645,45299742,1,1,5386097
17,5,39913645,45890898,1,1,5977253
17,5,39913645,81051007,1,1,41137362
17,3,39988601,43923180,1,1,3934579
17,4,40642452,47888852,1,1,7246400
17,6,40811781,71357810,1,1,30546029
17,4,40822308,45422628,1,1,4600320
17,3,40939762,49067763,1,1,8128001
17,5,40939762,81083476,1,1,40143714
17,5,42084067,81051007,1,1,38966940
17,4,42392622,49231623,1,1,6839001
17,4,43003484,45331358,1,1,2327874
17,4,43008905,45331358,1,1,2322453
17,3,43319770,45214690,1,1,1894920
17,3,43351127,47587712,1,1,4236585
17,2,43923180,45663702,1,1,1740522
17,4,44067382,72521897,1,1,28454515
17,7,44952531,81052407,1,1,36099876
17,3,45000547,46805443,1,1,1804896
17,3,45000547,47280301,1,1,2279754
17,4,45000547,79089428,1,1,34088881
17,5,45000547,81051007,1,1,36050460
17,3,45008570,79279017,1,1,34270447
17,4,45008570,81051007,1,1,36042437
17,5,45380002,45451894,1,1,71892
17,5,45471394,76187160,1,1,30715766
17,4,45695832,53041965,1,1,7346133
17,5,45892545,74936576,1,1,29044031
17,2,46023694,47039302,1,1,1015608
17,3,46651061,81051007,1,1,34399946
17,3,46847364,48151908,1,1,1304544
17,4,47293848,60360238,1,1,13066390
17,3,47783663,60779025,1,1,12995362
17,3,48153924,60217377,1,1,12063453
17,3,48669026,81051007,1,1,32381981
17,3,48917333,53392852,1,1,4475519
17,4,49076769,65197158,1,1,16120389
17,2,49337993,81083458,1,1,31745465
17,3,49713205,58329701,1,1,8616496
17,3,49713205,61473325,1,1,11760120
17,3,49713205,64224220,1,1,14511015
17,4,49713205,64737717,1,1,15024512
17,5,50212182,72541052,1,1,22328870
17,5,50212182,74097995,1,1,23885813
17,4,51900500,58297185,1,1,6396685
17,4,51900500,58299693,1,1,6399193
17,4,51900500,59955426,1,1,8054926
17,5,51900500,59926423,1,1,8025923
17,2,51900729,58037413,1,1,6136684
17,4,51900729,81083660,1,1,29182931
17,5,53076799,72477385,1,1,19400586
17,3,53076986,81051007,1,1,27974021
17,3,56272390,57208752,1,1,936362
17,3,56272390,57287454,1,1,1015064
17,1,56382512,56398006,1,1,15494
17,3,56621359,81051007,1,1,24429648
17,3,56636854,81051007,1,1,24414153
17,4,56769979,79010696,1,1,22240717
17,4,56769979,81051007,1,1,24281028
17,1,57335055,57754591,1,1,419536
17,8,57466917,81051007,1,1,23584090
17,8,57725043,81051007,1,1,23325964
17,2,58040730,60464688,1,1,2423958
17,4,58180079,81051007,1,1,22870928
17,3,58504201,64224220,1,1,5720019
17,4,58885299,59955426,1,1,1070127
17,4,58969174,59955426,1,1,986252
17,3,59485555,60043884,1,1,558329
17,3,59485555,60217236,1,1,731681
17,6,59668352,66246416,1,1,6578064
17,4,60324448,79288124,1,1,18963676
17,5,60360261,79288124,1,1,18927863
17,2,60472623,81083458,1,1,20610835
17,4,60813271,76799898,1,1,15986627
17,4,61087073,69334553,1,1,8247480
17,3,61515412,64224220,1,1,2708808
17,2,63133804,65041073,1,1,1907269
17,3,63133804,65041073,1,1,1907269
17,1,63822357,64025331,1,1,202974
17,2,64024340,73110279,1,1,9085939
17,3,64024340,65211876,1,1,1187536
17,4,65199653,66422390,1,1,1222737
17,5,65344821,81050747,1,1,15705926
17,6,65528801,71166701,1,1,5637900
17,4,65821481,78178170,1,1,12356689
17,4,65821481,81050747,1,1,15229266
17,4,65889701,77079854,1,1,11190153
17,5,66250522,81051007,1,1,14800485
17,4,66426133,81083476,1,1,14657343
17,5,66933003,81051007,1,1,14118004
17,4,67305364,81051007,1,1,13745643
17,6,71189182,73127024,1,1,1937842
17,3,71231604,71281509,1,1,49905
17,4,71231604,71281509,1,1,49905
17,4,71238433,80198007,1,1,8959574
17,5,71386577,81051007,1,1,9664430
17,3,72209858,72691928,1,1,482070
17,3,72209858,77076440,1,1,4866582
17,3,72209858,81051007,1,1,8841149
17,5,72209858,81051007,1,1,8841149
17,2,72295830,72310476,1,1,14646
17,3,72295830,72310476,1,1,14646
17,3,72295966,72310476,1,1,14510
17,4,72349040,81083660,1,1,8734620
17,4,72350412,81051007,1,1,8700595
17,5,72519798,81043039,1,1,8523241
17,4,72527718,81052407,1,1,8524689
17,5,72541838,81043039,1,1,8501201
17,3,72952017,81051007,1,1,8098990
17,2,73110279,76458906,1,1,3348627
17,2,73110279,81083458,1,1,7973179
17,3,73110279,81083458,1,1,7973179
17,2,73127024,74076642,1,1,949618
17,5,73127683,74899320,1,1,1771637
17,4,73836162,81083660,1,1,7247498
17,2,74077497,74094105,1,1,16608
17,5,74158736,74581914,1,1,423178
17,2,74160914,78727734,1,1,4566820
17,5,74621635,81043039,1,1,6421404
17,5,74920957,81051007,1,1,6130050
17,5,74942478,81051007,1,1,6108529
17,3,75085434,75494705,1,1,409271
17,2,75478694,75494705,1,1,16011
17,5,76115353,76498406,1,1,383053
17,5,76130575,76410871,1,1,280296
17,6,76188753,81051007,1,1,4862254
17,4,76422473,80443309,1,1,4020836
17,2,76462770,81083458,1,1,4620688
17,5,76803263,79288124,1,1,2484861
17,5,76887273,81043039,1,1,4155766
17,4,77076960,78348494,1,1,1271534
17,3,77080554,77704912,1,1,624358
17,4,77705045,79095707,1,1,1390662
17,1,78079481,78079669,1,1,188
17,4,78178830,81050747,1,1,2871917
17,3,78188963,81043039,1,1,2854076
17,3,78354661,81051007,1,1,2696346
17,2,78765219,81083458,1,1,2318239
17,3,78865630,81083660,1,1,2218030
17,3,78938204,81083660,1,1,2145456
17,4,79059230,81051007,1,1,1991777
17,3,79089428,79422289,1,1,332861
17,4,79093270,81051007,1,1,1957737
17,4,79098489,79430035,1,1,331546
17,4,79174221,80401946,1,1,1227725
17,4,79278810,80397484,1,1,1118674
17,2,79287477,81051007,1,1,1763530
17,4,79426481,81051007,1,1,1624526
17,4,79477818,81050747,1,1,1572929
17,4,79618252,81051007,1,1,1432755
17,3,79662028,81051007,1,1,1388979
17,3,79872129,80018714,1,1,146585
17,4,79872241,81043039,1,1,1170798
17,3,80022656,81043039,1,1,1020383
17,3,80273234,80332251,1,1,59017
17,4,80350331,81051007,1,1,700676
17,4,80401946,81083660,1,1,681714
17,4,80402045,81083660,1,1,681615
17,4,80540585,81083660,1,1,543075
17,3,81042773,81083660,1,1,40887
17,6,81050982,81083660,1,1,32678
17,7,81050982,81083660,1,1,32678
18,4,116909,3447961,1,1,3331052
18,5,116909,18534708,1,1,18417799
18,2,166819,2909831,1,1,2743012
18,2,166819,3729175,1,1,3562356
18,2,166819,19154143,1,1,18987324
18,3,166819,5145609,1,1,4978790
18,3,166819,6992509,1,1,6825690
18,3,166819,12115339,1,1,11948520
18,3,166819,14852335,1,1,14685516
18,3,166819,21710321,1,1,21543502
18,3,166819,22775185,1,1,22608366
18,3,166819,43577865,1,1,43411046
18,3,166819,55280764,1,1,55113945
18,3,166819,61066463,1,1,60899644
18,3,166819,61170721,1,1,61003902
18,4,166819,9775372,1,1,9608553
18,5,166819,77927028,1,1,77760209
18,2,196829,5292030,1,1,5095201
18,2,196829,14852335,1,1,14655506
18,2,196829,35065396,1,1,34868567
18,3,196829,13072979,1,1,12876150
18,3,196829,14852335,1,1,14655506
18,3,196829,18588235,1,1,18391406
18,3,196829,21119291,1,1,20922462
18,3,196829,21127910,1,1,20931081
18,3,196829,21338276,1,1,21141447
18,3,196829,21404334,1,1,21207505
18,3,196829,21736933,1,1,21540104
18,3,196829,29797958,1,1,29601129
18,3,196829,30093722,1,1,29896893
18,3,196829,34664093,1,1,34467264
18,4,196829,662370,1,1,465541
18,4,196829,6046717,1,1,5849888
18,4,196829,6588929,1,1,6392100
18,4,196829,18588235,1,1,18391406
18,4,196829,29797958,1,1,29601129
18,5,196829,8638130,1,1,8441301
18,3,196849,9775411,1,1,9578562
18,1,252559,357570,1,1,105011
18,2,252559,34465517,1,1,34212958
18,3,252559,3272855,1,1,3020296
18,4,252559,3457244,1,1,3204685
18,4,252559,14850375,1,1,14597816
18,4,252559,14852335,1,1,14599776
18,4,252559,22807723,1,1,22555164
18,4,252559,28660232,1,1,28407673
18,3,267867,21109269,1,1,20841402
18,3,267867,23866349,1,1,23598482
18,4,267867,10454960,1,1,10187093
18,7,267867,9887497,1,1,9619630
18,7,267867,10454960,1,1,10187093
18,4,671520,18588242,1,1,17916722
18,3,737036,34850846,1,1,34113810
18,3,1278665,34850846,1,1,33572181
18,2,2656248,2771516,1,1,115268
18,3,2763697,34850846,1,1,32087149
18,4,3176017,34850846,1,1,31674829
18,3,3272874,22807723,1,1,19534849
18,4,3457607,11824886,1,1,8367279
18,4,3580485,7017322,1,1,3436837
18,2,5196981,10807167,1,1,5610186
18,6,6302059,7774104,1,1,1472045
18,5,6870524,7774104,1,1,903580
18,2,6993673,10797362,1,1,3803689
18,4,7023371,18534708,1,1,11511337
18,5,7774104,14752957,1,1,6978853
18,2,8248329,11610052,1,1,3361723
18,2,8248329,11824880,1,1,3576551
18,5,9775411,21441717,1,1,11666306
18,4,9886890,14852335,1,1,4965445
18,5,9887546,24445692,1,1,14558146
18,3,10455077,21413869,1,1,10958792
18,5,10455077,21437931,1,1,10982854
18,3,10468453,12067777,1,1,1599324
18,2,10801445,12067777,1,1,1266332
18,3,11609863,12057389,1,1,447526
18,4,11609863,12057403,1,1,447540
18,4,11609863,14392755,1,1,2782892
18,3,11610073,14852335,1,1,3242262
18,4,11824886,14852335,1,1,3027449
18,4,11851480,28660232,1,1,16808752
18,4,12057403,13763114,1,1,1705711
18,3,12067762,44773382,1,1,32705620
18,3,12067919,35065396,1,1,22997477
18,4,12067919,13763114,1,1,1695195
18,1,12096249,12124152,1,1,27903
18,3,12115509,77927028,1,1,65811519
18,5,12348285,53727502,1,1,41379217
18,5,12658241,53727502,1,1,41069261
18,5,12658600,53727502,1,1,41068902
18,4,13001512,33783030,1,1,20781518
18,2,13068323,34664093,1,1,21595770
18,3,13095609,77927028,1,1,64831419
18,3,14105016,45691715,1,1,31586699
18,3,14105016,47363009,1,1,33257993
18,3,14543139,46284587,1,1,31741448
18,3,14796214,35065396,1,1,20269182
18,3,14850375,34850846,1,1,20000471
18,3,15004191,35065396,1,1,20061205
18,3,18535110,22030964,1,1,3495854
18,4,18588242,21511034,1,1,2922792
18,3,18600020,25757048,1,1,7157028
18,4,18600020,25757048,1,1,7157028
18,2,19024150,77927028,1,1,58902878
18,3,19079853,28605715,1,1,9525862
18,3,19079853,61471529,1,1,42391676
18,2,19080210,25616451,1,1,6536241
18,3,19100517,61471529,1,1,42371012
18,3,19192255,77927028,1,1,58734773
18,3,19208851,77927028,1,1,58718177
18,3,19996011,28649144,1,1,8653133
18,3,20945768,25573622,1,1,4627854
18,3,20953720,35065396,1,1,14111676
18,4,20953720,35065396,1,1,14111676
18,3,20965034,57147351,1,1,36182317
18,3,21084265,34850846,1,1,13766581
18,3,21109250,30672631,1,1,9563381
18,2,21109466,34854267,1,1,13744801
18,3,21119777,21404334,1,1,284557
18,4,21140432,34850846,1,1,13710414
18,2,21413869,77927028,1,1,56513159
18,2,21437931,34854267,1,1,13416336
18,3,21474827,34854267,1,1,13379440
18,4,21495483,74779866,1,1,53284383
18,5,21511089,21759593,1,1,248504
18,3,21708999,59805532,1,1,38096533
18,3,21938384,35065396,1,1,13127012
18,3,22008695,47016025,1,1,25007330
18,3,22642750,33831189,1,1,11188439
18,3,22669614,77927028,1,1,55257414
18,2,22775185,74092245,1,1,51317060
18,2,22807723,57136902,1,1,34329179
18,4,23714109,28586964,1,1,4872855
18,4,23714109,77927028,1,1,54212919
18,3,23866185,77927028,1,1,54060843
18,2,24035675,77927028,1,1,53891353
18,3,24442056,77927028,1,1,53484972
18,2,24445692,34854267,1,1,10408575
18,3,24496946,34854267,1,1,10357321
18,3,25565082,34310668,1,1,8745586
18,3,25570228,32835604,1,1,7265376
18,2,25757048,50731802,1,1,24974754
18,3,25757048,43698309,1,1,17941261
18,4,25757048,35065396,1,1,9308348
18,3,28586964,34850846,1,1,6263882
18,7,28588537,30275526,1,1,1686989
18,4,28605715,34850846,1,1,6245131
18,3,28610988,29447468,1,1,836480
18,3,28611061,32470459,1,1,3859398
18,2,28670946,77927028,1,1,49256082
18,3,28989674,59898526,1,1,30908852
18,3,29450300,34850846,1,1,5400546
18,2,29797748,77805896,1,1,48008148
18,2,30349578,31324934,1,1,975356
18,3,30349578,32949555,1,1,2599977
18,3,30349578,34850846,1,1,4501268
18,2,30350165,35065396,1,1,4715231
18,7,30791889,34174958,1,1,3383069
18,3,30804756,34850846,1,1,4046090
18,3,32459704,77927028,1,1,45467324
18,2,32720189,34850846,1,1,2130657
18,3,32822382,34850846,1,1,2028464
18,4,32887914,35065396,1,1,2177482
18,3,33077660,35065396,1,1,1987736
18,4,33785093,53727502,1,1,19942409
18,4,34261559,74980809,1,1,40719250
18,2,39584412,77927028,1,1,38342616
18,3,39595382,43319519,1,1,3724137
18,3,39595382,44702502,1,1,5107120
18,4,39600755,77927028,1,1,38326273
18,2,39638115,57147390,1,1,17509275
18,3,40323497,55024330,1,1,14700833
18,3,40323497,56279025,1,1,15955528
18,4,40323497,44063598,1,1,3740101
18,4,40323497,77927028,1,1,37603531
18,2,40503764,72264473,1,1,31760709
18,3,40554120,43670050,1,1,3115930
18,3,40613840,54283644,1,1,13669804
18,3,40613840,74697040,1,1,34083200
18,3,40613840,74980809,1,1,34366969
18,3,40613840,76753588,1,1,36139748
18,3,40613840,76753768,1,1,36139928
18,3,41559268,77927028,1,1,36367760
18,3,41559321,74963227,1,1,33403906
18,2,43249385,43435738,1,1,186353
18,3,43328295,43502190,1,1,173895
18,3,43577908,77927028,1,1,34349120
18,2,43684330,46284587,1,1,2600257
18,3,44057673,74980809,1,1,30923136
18,3,44109243,48723217,1,1,4613974
18,3,44702718,74980809,1,1,30278091
18,4,45706779,63489378,1,1,17782599
18,2,46284611,52265308,1,1,5980697
18,4,46284840,63489378,1,1,17204538
18,3,47017820,77927028,1,1,30909208
18,2,47339798,77927028,1,1,30587230
18,4,47373466,63489378,1,1,16115912
18,3,49867224,71928150,1,1,22060926
18,3,50832102,70209321,1,1,19377219
18,3,52551716,77927028,1,1,25375312
18,3,54305564,66513749,1,1,12208185
18,3,55027334,61388118,1,1,6360784
18,3,55283236,77927028,1,1,22643792
18,3,55362532,77927028,1,1,22564496
18,3,56202982,59157764,1,1,2954782
18,3,59158065,77927028,1,1,18768963
18,1,59749993,59824490,1,1,74497
18,1,59768375,59781800,1,1,13425
18,1,59781800,59824490,1,1,42690
18,3,61067959,77927028,1,1,16859069
18,4,61170782,61565062,1,1,394280
18,2,61379838,61390316,1,1,10478
18,2,61387312,61390361,1,1,3049
18,3,61390316,77927028,1,1,16536712
18,3,61654463,77927028,1,1,16272565
18,2,65179829,77927028,1,1,12747199
18,3,65179829,70209321,1,1,5029492
18,4,66513787,77927028,1,1,11413241
18,2,67365668,77927028,1,1,10561360
18,2,67817744,77927028,1,1,10109284
18,2,70417396,77927028,1,1,7509632
18,3,70417396,74702864,1,1,4285468
18,4,70417396,77927028,1,1,7509632
18,2,71815050,77927028,1,1,6111978
18,3,72264639,77927028,1,1,5662389
18,3,74153146,77927028,1,1,3773882
18,3,74701984,77927028,1,1,3225044
18,3,74702999,77927028,1,1,3224029
18,2,74962645,77927028,1,1,2964383
18,5,74962645,77927028,1,1,2964383
18,3,76752263,77927028,1,1,1174765
18,2,76753588,77927028,1,1,1173440
18,7,76753588,77927028,1,1,1173440
18,2,77736735,77893683,1,1,156948
19,3,107593,2046325,1,1,1938732
19,3,107593,3284819,1,1,3177226
19,3,107593,15784386,1,1,15676793
19,3,107593,18375882,1,1,18268289
19,3,281622,7976112,1,1,7694490
19,3,281622,9043347,1,1,8761725
19,4,281622,2997790,1,1,2716168
19,2,282181,2762585,1,1,2480404
19,2,282181,4944555,1,1,4662374
19,6,282622,920642,1,1,638020
19,7,282622,1014398,1,1,731776
19,7,282622,1497543,1,1,1214921
19,7,282622,1507535,1,1,1224913
19,2,282753,408200,1,1,125447
19,2,282753,868551,1,1,585798
19,2,282753,4037525,1,1,3754772
19,2,282753,5210782,1,1,4928029
19,2,282753,5892486,1,1,5609733
19,2,282753,5892568,1,1,5609815
19,2,282753,6141471,1,1,5858718
19,2,282753,7075056,1,1,6792303
19,2,282753,9018539,1,1,8735786
19,2,282753,22966902,1,1,22684149
19,2,282753,23941459,1,1,23658706
19,2,282753,24310032,1,1,24027279
19,3,282753,327821,1,1,45068
19,3,282753,549678,1,1,266925
19,3,282753,872089,1,1,589336
19,3,282753,1154306,1,1,871553
19,3,282753,1219274,1,1,936521
19,3,282753,1469030,1,1,1186277
19,3,282753,3273818,1,1,2991065
19,3,282753,3638041,1,1,3355288
19,3,282753,3750690,1,1,3467937
19,3,282753,3918721,1,1,3635968
19,3,282753,4033462,1,1,3750709
19,3,282753,4042077,1,1,3759324
19,3,282753,4254375,1,1,3971622
19,3,282753,4510560,1,1,4227807
19,3,282753,5111994,1,1,4829241
19,3,282753,5600370,1,1,5317617
19,3,282753,5663920,1,1,5381167
19,3,282753,5905141,1,1,5622388
19,3,282753,6042059,1,1,5759306
19,3,282753,6415795,1,1,6133042
19,3,282753,6696597,1,1,6413844
19,3,282753,6981849,1,1,6699096
19,3,282753,7572169,1,1,7289416
19,3,282753,10671585,1,1,10388832
19,3,282753,14508964,1,1,14226211
19,3,282753,14910438,1,1,14627685
19,3,282753,14910573,1,1,14627820
19,3,282753,14951898,1,1,14669145
19,3,282753,15587185,1,1,15304432
19,3,282753,15932941,1,1,15650188
19,3,282753,16339069,1,1,16056316
19,3,282753,21688602,1,1,21405849
19,3,282753,24115369,1,1,23832616
19,3,282753,24310032,1,1,24027279
19,4,282753,580811,1,1,298058
19,4,282753,619772,1,1,337019
19,4,282753,2255336,1,1,1972583
19,4,282753,3750869,1,1,3468116
19,4,282753,4512514,1,1,4229761
19,4,282753,6456062,1,1,6173309
19,4,282753,6833777,1,1,6551024
19,4,282753,7986685,1,1,7703932
19,4,282753,19741292,1,1,19458539
19,5,282753,1483502,1,1,1200749
19,5,282753,2978135,1,1,2695382
19,5,282753,4208082,1,1,3925329
19,5,282753,21349311,1,1,21066558
19,6,282753,7005905,1,1,6723152
19,3,287703,830854,1,1,543151
19,3,287703,6415443,1,1,6127740
19,4,287703,603634,1,1,315931
19,2,288062,860852,1,1,572790
19,2,288062,10883126,1,1,10595064
19,2,288062,11943697,1,1,11655635
19,3,288062,829723,1,1,541661
19,3,288062,2994921,1,1,2706859
19,3,288062,3198777,1,1,2910715
19,3,288062,3204172,1,1,2916110
19,4,288062,438868,1,1,150806
19,3,290898,582775,1,1,291877
19,3,290898,806673,1,1,515775
19,3,290898,5903807,1,1,5612909
19,4,290898,374453,1,1,83555
19,4,290898,4284802,1,1,3993904
19,2,290947,603874,1,1,312927
19,3,290947,6679511,1,1,6388564
19,4,290947,9003618,1,1,8712671
19,2,307345,24115369,1,1,23808024
19,3,307345,1848243,1,1,1540898
19,3,307345,1954128,1,1,1646783
19,3,307345,4217207,1,1,3909862
19,3,307345,5455796,1,1,5148451
19,5,307345,21950402,1,1,21643057
19,5,307345,24115369,1,1,23808024
19,3,311787,808474,1,1,496687
19,2,312141,9362799,1,1,9050658
19,3,312141,844077,1,1,531936
19,3,312141,853435,1,1,541294
19,3,312141,4199839,1,1,3887698
19,3,312141,12772263,1,1,12460122
19,2,326481,8997530,1,1,8671049
19,3,326481,6151703,1,1,5825222
19,3,326481,17786792,1,1,17460311
19,3,326481,17830278,1,1,17503797
19,2,328028,4772202,1,1,4444174
19,3,335946,577760,1,1,241814
19,3,335946,2520716,1,1,2184770
19,3,335946,4280186,1,1,3944240
19,3,335946,5214533,1,1,4878587
19,3,335946,5831840,1,1,5495894
19,3,335946,5832589,1,1,5496643
19,3,335946,16988476,1,1,16652530
19,4,335946,1617494,1,1,1281548
19,4,335946,3750869,1,1,3414923
19,2,336102,1011894,1,1,675792
19,2,336102,2426828,1,1,2090726
19,2,336102,2823269,1,1,2487167
19,2,336102,3285858,1,1,2949756
19,3,367313,5456450,1,1,5089137
19,3,367313,5595354,1,1,5228041
19,3,367313,5678758,1,1,5311445
19,3,367313,5748178,1,1,5380865
19,3,367313,24117145,1,1,23749832
19,3,375779,1119019,1,1,743240
19,3,464000,2271323,1,1,1807323
19,3,572610,1049305,1,1,476695
19,4,578208,1453705,1,1,875497
19,3,580665,13387970,1,1,12807305
19,6,582253,1109215,1,1,526962
19,4,603625,859831,1,1,256206
19,3,603769,844077,1,1,240308
19,2,617614,1358726,1,1,741112
19,3,619772,13868669,1,1,13248897
19,3,621063,680378,1,1,59315
19,3,621063,6833777,1,1,6212714
19,3,685985,875389,1,1,189404
19,3,808586,10738639,1,1,9930053
19,3,812801,10077419,1,1,9264618
19,2,829723,1254122,1,1,424399
19,3,829723,17922795,1,1,17093072
19,2,830854,24310032,1,1,23479178
